abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
22531840	163.1128424	C11H16O	O	CHO	11	16	1	0	0	0	0	164.1201189	163.1128387	0.022964581	0.022964581	163	162.9307092	0.069290808	4	0.090909091	1.454545455	3	12.62462424	12	0.95052334	24	0.666666667	0.000119832	6.922339111	7
5846073	164.0717322	C9H11NO2	NO2	CHNO	9	11	2	1	0	0	0	165.0790086	164.0717022	0.18181195	0.18181195	164	163.8885282	0.111471798	5	0.222222222	1.222222222	3	12.69838297	12	0.945002212	20	0.55	3.10914E-05	1.796058368	2
3633951	165.0193299	C8H6O4	O4	CHO	8	6	4	0	0	0	0	166.0266063	165.0193322	-0.014132771	0.014132771	165	164.8350678	0.164932176	6	0.5	0.75	2	12.77127759	12	0.939608423	18	0.333333333	1.93266E-05	1.11643972	1
13996406	165.0557109	C9H10O3	O3	CHO	9	10	3	0	0	0	0	166.0629873	165.0557177	-0.04132495	0.04132495	165	164.8714082	0.12859181	5	0.333333333	1.111111111	2	12.77407648	12	0.939402549	20	0.5	7.44376E-05	4.300042458	4
17363404	165.0921139	C10H14O2	O2	CHO	10	14	2	0	0	0	0	166.0993903	165.0921032	0.063945568	0.063945568	165	164.9077705	0.092229469	4	0.2	1.4	2	12.77687536	12	0.939196765	22	0.636363636	9.23444E-05	5.334467607	5
5687842	165.1284698	C11H18O	O	CHO	11	18	1	0	0	0	0	166.1357463	165.1284887	-0.113731101	0.113731101	165	164.9440859	0.055914075	3	0.090909091	1.636363636	2	12.77967425	12	0.93899107	24	0.75	3.02499E-05	1.747445887	2
6245005	166.0509736	C8H9NO3	NO3	CHNO	8	9	3	1	0	0	0	167.05825	166.0509667	0.041097734	0.041097734	166	165.8655596	0.134440426	5	0.375	1.125	2	12.85063409	12	0.933806061	18	0.5	3.3213E-05	1.918620155	2
5774049	166.0873386	C9H13NO2	NO2	CHNO	9	13	2	1	0	0	0	167.094615	166.0873522	-0.08169269	0.08169269	166	165.901884	0.098116042	4	0.222222222	1.444444444	2	12.85343297	12	0.933602721	20	0.65	3.07083E-05	1.773930812	2
10869573	167.0349773	C8H8O4	O4	CHO	8	8	4	0	0	0	0	168.0422537	167.0349823	-0.02981496	0.02981496	167	166.8484645	0.151535466	5	0.5	1	1	12.9263276	12	0.928337914	18	0.444444444	5.78081E-05	3.339401944	3
19755926	167.0713553	C9H12O3	O3	CHO	9	12	3	0	0	0	0	168.0786317	167.0713678	-0.074526433	0.074526433	167	166.8848019	0.115198097	4	0.333333333	1.333333333	1	12.92912648	12	0.928136949	20	0.6	0.000105069	6.069509602	6
