abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
8248228	169.0870121	C9H14O3	O3	CHO	9	14	3	0	0	0	0	170.0942886	169.0870179	-0.033823686	0.033823686	169	168.898208	0.10179196	3	0.333333333	1.555555556	0	13.08417649	12	0.917138347	20	0.7	4.36805E-05	2.53249832	3
3556335	169.1234171	C10H18O2	O2	CHO	10	18	2	0	0	0	0	170.1306936	169.1234034	0.080779161	0.080779161	169	168.9345724	0.065427609	2	0.2	1.8	0	13.08697537	12	0.916942201	22	0.818181818	1.88335E-05	1.091920884	1
4866889	170.0458931	C7H9NO4	NO4	CHNO	7	9	4	1	0	0	0	171.0531696	170.0458813	0.069083163	0.069083163	170	169.8560184	0.143981615	4	0.571428571	1.285714286	0	13.15793521	12	0.911997194	16	0.5625	2.57738E-05	1.494307409	1
4168365	171.0121402	C7H8O3S	O3S	CHOS	7	8	3	0	1	0	0	172.0194166	171.0121384	0.010400647	0.010400647	171	170.8211865	0.178813494	4	0.428571429	1.142857143	1	13.23226268	11	0.831301514	16	0.5	2.20746E-05	1.279835785	1
4159183	171.0299412	C7H8O5	O5	CHO	7	8	5	0	0	0	0	172.0372176	171.0298969	0.257358624	0.257358624	171	170.8389676	0.16103237	4	0.714285714	1.142857143	-1	13.23362872	12	0.906780767	16	0.5	2.2026E-05	1.277016586	1
10265364	171.0662922	C8H12O4	O4	CHO	8	12	4	0	0	0	0	172.0735686	171.0662824	0.056786698	0.056786698	171	170.875278	0.124721959	3	0.5	1.5	-1	13.23642761	12	0.906589025	18	0.666666667	5.43628E-05	3.151830561	3
6541611	173.0455463	C7H10O5	O5	CHO	7	10	5	0	0	0	0	174.0528227	173.045547	-0.004043634	0.004043634	173	172.8523221	0.147677928	3	0.714285714	1.428571429	-2	13.38867873	12	0.896279629	16	0.625	3.46427E-05	2.008506417	2
5816646	173.0607863	C11H10O2	O2	CHO	11	10	2	0	0	0	0	174.0680627	173.0608031	-0.09672231	0.09672231	173	172.8675451	0.132454945	7	0.181818182	0.909090909	5	13.38985227	13	0.970884498	24	0.416666667	3.08035E-05	1.785916469	2
4447594	173.0819703	C8H14O4	O4	CHO	8	14	4	0	0	0	0	174.0892467	173.0819325	0.217086501	0.217086501	173	172.8887054	0.111294598	2	0.5	1.75	-2	13.39147761	12	0.896092302	18	0.777777778	2.35533E-05	1.365568984	1
5494747	174.0560463	C10H9NO2	NO2	CHNO	10	9	2	1	0	0	0	175.0633228	174.0560521	-0.032959081	0.032959081	174	173.8616938	0.138306219	7	0.2	0.9	5	13.46640989	13	0.965364942	22	0.409090909	2.90988E-05	1.687082067	2
4150773	175.0248075	C6H8O6	O6	CHO	6	8	6	0	0	0	0	176.0320839	175.0248115	-0.023160042	0.023160042	175	174.8293732	0.170626804	3	1	1.333333333	-3	13.54092985	12	0.886202066	14	0.571428571	2.19814E-05	1.274434418	1
8760845	175.0400725	C10H8O3	O3	CHO	10	8	3	0	0	0	0	176.0473489	175.0400677	0.027210244	0.027210244	175	174.8446212	0.155378848	7	0.3	0.8	4	13.54210339	13	0.95996904	22	0.363636364	4.63952E-05	2.689889906	3
4830751	175.0512975	C9H8N2O2	N2O2	CHNO	9	8	2	2	0	0	0	176.0585739	175.0513011	-0.020459025	0.020459025	175	174.8558336	0.144166382	7	0.222222222	0.888888889	5	13.5429675	13	0.95990779	20	0.4	2.55824E-05	1.483211763	1
4886062	175.0612115	C7H12O5	O5	CHO	7	12	5	0	0	0	0	176.0684879	175.061197	0.081891481	0.081891481	175	174.8657365	0.134263452	2	0.714285714	1.714285714	-3	13.54372873	12	0.886018927	16	0.75	2.58753E-05	1.5001942	2
12783174	175.0764615	C11H12O2	O2	CHO	11	12	2	0	0	0	0	176.0837379	175.0764532	0.047055513	0.047055513	175	174.8809695	0.11903048	6	0.181818182	1.090909091	4	13.54490228	13	0.959770675	24	0.5	6.76965E-05	3.924887464	4
8715903	175.1128435	C12H16O	O	CHO	12	16	1	0	0	0	0	176.1201199	175.1128387	0.027146983	0.027146983	175	174.9173109	0.082689104	5	0.083333333	1.333333333	4	13.54770116	13	0.959572391	26	0.615384615	4.61572E-05	2.67609112	3
5233668	176.0353095	C9H7NO3	NO3	CHNO	9	7	3	1	0	0	0	177.0425859	176.0353166	-0.040473509	0.040473509	176	175.8387469	0.161253119	7	0.333333333	0.777777778	4	13.61866101	13	0.954572553	20	0.35	2.77162E-05	1.606921561	2
5078074	176.0716765	C10H11NO2	NO2	CHNO	10	11	2	1	0	0	0	177.0789529	176.0717022	-0.144964239	0.144964239	176	175.8750733	0.124926726	6	0.2	1.1	4	13.62145989	13	0.954376411	22	0.5	2.68922E-05	1.559148689	2
3853727	177.0193865	C9H6O4	O4	CHO	9	6	4	0	0	0	0	178.026663	177.0193322	0.304847139	0.304847139	177	176.8217251	0.178274929	7	0.444444444	0.666666667	3	13.69435451	13	0.949296295	20	0.3	2.04084E-05	1.183230768	1
12544467	177.0557275	C10H10O3	O3	CHO	10	10	3	0	0	0	0	178.063004	177.0557177	0.054847649	0.054847649	177	176.8580255	0.141974507	6	0.3	1	3	13.6971534	13	0.949102315	22	0.454545455	6.64323E-05	3.851595955	4
19634694	177.0921185	C11H14O2	O2	CHO	11	14	2	0	0	0	0	178.099395	177.0921032	0.085692355	0.085692355	177	176.8943759	0.105624141	5	0.181818182	1.272727273	3	13.69995228	13	0.948908414	24	0.583333333	0.00010398	6.028546927	6
5239354	177.1284625	C12H18O	O	CHO	12	18	1	0	0	0	0	178.135739	177.1284887	-0.147319258	0.147319258	177	176.9306793	0.069320722	4	0.083333333	1.5	3	13.70275117	13	0.948714593	26	0.692307692	2.77463E-05	1.608667365	2
6887220	178.0509515	C9H9NO3	NO3	CHNO	9	9	3	1	0	0	0	179.058228	178.0509667	-0.084829885	0.084829885	178	177.8521382	0.147861763	6	0.333333333	1	3	13.77371101	13	0.943826975	20	0.45	3.6473E-05	2.114620629	2
4169573	178.0873435	C10H13NO2	NO2	CHNO	10	13	2	1	0	0	0	179.09462	178.0873522	-0.04854456	0.04854456	178	177.8884896	0.111510398	5	0.2	1.3	3	13.7765099	13	0.943635224	22	0.590909091	2.2081E-05	1.280206684	1
11748417	179.0349775	C9H8O4	O4	CHO	9	8	4	0	0	0	0	180.042254	179.0349823	-0.026399561	0.026399561	179	178.8350655	0.164934516	6	0.444444444	0.888888889	2	13.84940452	13	0.938668517	20	0.4	6.22166E-05	3.607180392	4
21218416	179.0713815	C10H12O3	O3	CHO	10	12	3	0	0	0	0	180.078658	179.0713678	0.076313225	0.076313225	179	178.8714288	0.128571164	5	0.3	1.2	2	13.8522034	13	0.938478856	22	0.545454545	0.000112367	6.51480571	7
6601854	179.0825915	C9H12N2O2	N2O2	CHNO	9	12	2	2	0	0	0	180.089868	179.0826012	-0.053583777	0.053583777	179	178.8826263	0.117373681	5	0.222222222	1.333333333	3	13.85306751	13	0.938420317	20	0.6	3.49618E-05	2.027003153	2
