abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3745249	178.006677	C9H6NOCl	NOCl	CHNOCl	9	6	1	1	0	0	1	179.0139534	178.0065154	0.902692511	0.902692511	178	177.8079131	0.192086882	7	0.111111111	0.666666667	6	13.77029168	12	0.871441236	20	0.3	2.02268E-05	1.173956204	1
4844012	178.01457	C8H5NO4	NO4	CHNO	8	5	4	1	0	0	0	179.0218464	178.0145812	-0.062789367	0.062789367	178	177.8157973	0.184202696	7	0.5	0.625	3	13.77091213	13	0.944018804	18	0.277777778	2.61608E-05	1.518365786	2
15477279	178.050958	C9H9NO3	NO3	CHNO	9	9	3	1	0	0	0	179.0582344	178.0509667	-0.048850018	0.048850018	178	177.8521447	0.147855328	6	0.333333333	1	3	13.77371101	13	0.943826975	20	0.45	8.35874E-05	4.851385772	5
13683283	178.087325	C10H13NO2	NO2	CHNO	10	13	2	1	0	0	0	179.0946014	178.0873522	-0.1521728	0.1521728	178	177.8884711	0.111528937	5	0.2	1.3	3	13.7765099	13	0.943635224	22	0.590909091	7.38986E-05	4.289053939	4
3850886	178.123711	C11H17NO	NO	CHNO	11	17	1	1	0	0	0	179.1309874	178.1237377	-0.14938597	0.14938597	178	177.9248164	0.075183567	4	0.090909091	1.545454545	3	13.77930878	13	0.94344355	24	0.708333333	2.07973E-05	1.207068345	1
4628283	178.9985849	C8H4O5	O5	CHO	8	4	5	0	0	0	0	180.0058614	178.9985968	-0.065839578	0.065839578	179	178.7987135	0.201286484	7	0.625	0.5	2	13.84660563	13	0.938858255	18	0.222222222	2.49957E-05	1.450745076	1
22998892	179.0349799	C9H8O4	O4	CHO	9	8	4	0	0	0	0	180.0422564	179.0349823	-0.013096035	0.013096035	179	178.8350679	0.164932124	6	0.444444444	0.888888889	2	13.84940452	13	0.938668517	20	0.4	0.000124209	7.209051243	7
7262075	179.0462079	C8H8N2O3	N2O3	CHNO	8	8	3	2	0	0	0	180.0534844	179.0462157	-0.043046417	0.043046417	179	178.8462833	0.153716661	6	0.375	1	3	13.85026863	13	0.938609954	18	0.444444444	3.92199E-05	2.276312737	2
53178268	179.0713709	C10H12O3	O3	CHO	10	12	3	0	0	0	0	180.0786474	179.0713678	0.017413673	0.017413673	179	178.8714182	0.128581759	5	0.3	1.2	2	13.8522034	13	0.938478856	22	0.545454545	0.000287197	16.66884035	17
8138668	179.0826049	C9H12N2O2	N2O2	CHNO	9	12	2	2	0	0	0	180.0898814	179.0826012	0.020784137	0.020784137	179	178.8826397	0.117360303	5	0.222222222	1.333333333	3	13.85306751	13	0.938420317	20	0.6	4.39541E-05	2.551082664	3
6199295	179.1441249	C12H20O	O	CHO	12	20	1	0	0	0	0	180.1514014	179.1441388	-0.077028698	0.077028698	179	178.944091	0.055908999	3	0.083333333	1.666666667	2	13.85780117	13	0.938099763	26	0.769230769	3.34802E-05	1.943182103	2
3649629	179.9970639	C7H4N3OCl	N3OCl	CHNOCl	7	4	1	3	0	0	1	181.0043404	179.9970133	0.279480807	0.279480807	180	179.7960776	0.203922422	7	0.142857143	0.571428571	6	13.92340691	12	0.861858027	16	0.25	1.97104E-05	1.143983914	1
7926919	180.0302109	C8H7NO4	NO4	CHNO	8	7	4	1	0	0	0	181.0374874	180.0302313	-0.112471174	0.112471174	180	179.8291876	0.170812436	6	0.5	0.875	2	13.92596213	13	0.933508211	18	0.388888889	4.28105E-05	2.484709493	2
20501686	180.0666009	C9H11NO3	NO3	CHNO	9	11	3	1	0	0	0	181.0738774	180.0666168	-0.087631792	0.087631792	180	179.8655369	0.13446307	5	0.333333333	1.222222222	2	13.92876102	13	0.933320629	20	0.55	0.000110722	6.426296751	6
5465316	180.1030089	C10H15NO2	NO2	CHNO	10	15	2	1	0	0	0	181.1102854	180.1030023	0.036584568	0.036584568	180	179.9019043	0.098095725	4	0.2	1.5	2	13.9315599	13	0.933133123	22	0.681818182	2.95163E-05	1.713114836	2
6144321	180.9964969	C8H6O3S	O3S	CHOS	8	6	3	0	1	0	0	182.0037733	180.9964883	0.046937276	0.046937276	181	180.7943946	0.205605426	6	0.375	0.75	3	14.0002896	12	0.857125127	18	0.333333333	3.31833E-05	1.925950387	2
11315542	181.0142289	C8H6O5	O5	CHO	8	6	5	0	0	0	0	182.0215053	181.0142469	-0.098737456	0.098737456	181	180.8121068	0.187893227	6	0.625	0.75	1	14.00165564	13	0.928461629	18	0.333333333	6.11113E-05	3.546880525	4
39827844	181.0506189	C9H10O4	O4	CHO	9	10	4	0	0	0	0	182.0578953	181.0506324	-0.074035076	0.074035076	181	180.8484561	0.151543861	5	0.444444444	1.111111111	1	14.00445452	13	0.928276069	20	0.5	0.000215096	12.48412177	12
8685968	181.0618769	C8H10N2O3	N2O3	CHNO	8	10	3	2	0	0	0	182.0691533	181.0618657	0.061122443	0.061122443	181	180.8597016	0.140298432	5	0.375	1.25	2	14.00531863	13	0.928218796	18	0.555555556	4.69099E-05	2.722635004	3
55703984	181.0870129	C10H14O3	O3	CHO	10	14	3	0	0	0	0	182.0942893	181.0870179	-0.027375926	0.027375926	181	180.8848095	0.1151905	4	0.3	1.4	1	14.00725341	13	0.928090584	22	0.636363636	0.000300838	17.46053136	17
5165501	181.0983089	C9H14N2O2	N2O2	CHNO	9	14	2	2	0	0	0	182.1055853	181.0982513	0.316421819	0.316421819	181	180.8960929	0.103907114	4	0.222222222	1.555555556	2	14.00811752	13	0.928033334	20	0.7	2.78971E-05	1.619137192	2
21256668	181.1233829	C11H18O2	O2	CHO	11	18	2	0	0	0	0	182.1306593	181.1234034	-0.112508948	0.112508948	181	180.9211389	0.078861112	3	0.181818182	1.636363636	1	14.01005229	13	0.927905173	24	0.75	0.0001148	6.662947453	7
4822521	182.0094939	C7H5NO5	NO5	CHNO	7	5	5	1	0	0	0	183.0167703	182.0094958	-0.010796827	0.010796827	182	181.8062604	0.193739577	6	0.714285714	0.714285714	1	14.07821325	13	0.923412635	16	0.3125	2.60448E-05	1.511629387	2
15724067	182.0458998	C8H9NO4	NO4	CHNO	8	9	4	1	0	0	0	183.0531763	182.0458813	0.101160056	0.101160056	182	181.8426258	0.157374229	5	0.5	1.125	1	14.08101214	13	0.923229088	18	0.5	8.49202E-05	4.928741991	5
17526348	182.0822608	C9H13NO3	NO3	CHNO	9	13	3	1	0	0	0	183.0895373	182.0822668	-0.03270891	0.03270891	182	181.8789462	0.121053831	4	0.333333333	1.444444444	1	14.08381102	13	0.923045615	20	0.65	9.46537E-05	5.493670775	5
105005672	183.0121388	C8H8O3S	O3S	CHOS	8	8	3	0	1	0	0	184.0194153	183.0121384	0.002292861	0.002292861	183	182.8077858	0.192214167	5	0.375	1	2	14.1553396	12	0.847736638	18	0.444444444	0.000567099	32.91424953	33
15450750	183.0298858	C8H8O5	O5	CHO	8	8	5	0	0	0	0	184.0371623	183.0298969	-0.0602768	0.0602768	183	182.825513	0.174486984	5	0.625	1	0	14.15670564	13	0.918292739	18	0.444444444	8.34441E-05	4.843070201	5
