abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
4767032	155.1077474	C9H16O2	O2	CHO	9	16	2	0	0	0	0	156.1150238	155.1077533	-0.038012009	0.038012009	155	154.9345527	0.065447328	2	0.222222222	1.777777778	0	12.00884844	11	0.915991242	20	0.8	2.18266E-05	1.487219421	1
5607280	156.0302121	C6H7NO4	NO4	CHNO	6	7	4	1	0	0	0	157.0374885	156.0302313	-0.122076118	0.122076118	156	155.8559874	0.144012632	4	0.666666667	1.166666667	0	12.07980829	11	0.910610478	14	0.5	2.56738E-05	1.749360129	2
4293079	156.0666121	C7H11NO3	NO3	CHNO	7	11	3	1	0	0	0	157.0738885	156.0666168	-0.029836503	0.029836503	156	155.8923467	0.107653287	3	0.428571429	1.571428571	0	12.08260717	11	0.910399539	16	0.6875	1.96566E-05	1.339355486	1
4603462	157.0142808	C6H6O5	O5	CHO	6	6	5	0	0	0	0	158.0215573	157.0142469	0.214888201	0.214888201	157	156.8389573	0.161042741	4	0.833333333	1	-1	12.15550179	11	0.904940017	14	0.428571429	2.10777E-05	1.436188825	1
10427052	157.0506328	C7H10O4	O4	CHO	7	10	4	0	0	0	0	158.0579092	157.0506324	0.00278995	0.00278995	157	156.8752687	0.124731343	3	0.571428571	1.428571429	-1	12.15830068	11	0.904731697	16	0.625	4.77419E-05	3.253033383	3
4356823	157.0658748	C11H10O	O	CHO	11	10	1	0	0	0	0	158.0731512	157.0658885	-0.086647291	0.086647291	157	156.8904936	0.109506366	7	0.090909091	0.909090909	6	12.15947423	12	0.986884776	24	0.416666667	1.99484E-05	1.35924235	1
4694802	157.0870181	C8H14O3	O3	CHO	8	14	3	0	0	0	0	158.0942946	157.0870179	0.001791443	0.001791443	157	156.9116134	0.088386623	2	0.375	1.75	-1	12.16109956	11	0.904523472	18	0.777777778	2.14959E-05	1.464685093	1
4042122	158.045875	C6H9NO4	NO4	CHNO	6	9	4	1	0	0	0	159.0531514	158.0458813	-0.040006226	0.040006226	158	157.8693995	0.130600467	3	0.666666667	1.5	-1	12.23485829	11	0.899070487	14	0.642857143	1.85075E-05	1.261061881	1
3648949	158.061156	C10H9NO	NO	CHNO	10	9	1	1	0	0	0	159.0684324	158.0611375	0.116308286	0.116308286	158	157.8846635	0.115336533	7	0.1	0.9	6	12.23603184	12	0.980710099	22	0.409090909	1.67073E-05	1.138399704	1
8282159	159.0299038	C6H8O5	O5	CHO	6	8	5	0	0	0	0	160.0371802	159.0298969	0.042947062	0.042947062	159	158.8523296	0.147670424	3	0.833333333	1.333333333	-2	12.3105518	11	0.8935424	14	0.571428571	3.79212E-05	2.583869315	3
5940313	159.0451658	C10H8O2	O2	CHO	10	8	2	0	0	0	0	160.0524422	159.045153	0.079581561	0.079581561	159	158.8675745	0.132425468	7	0.2	0.8	5	12.31172535	12	0.974680612	22	0.363636364	2.71987E-05	1.853259818	2
3536019	159.0663458	C7H12O4	O4	CHO	7	12	4	0	0	0	0	160.0736222	159.0662824	0.395824944	0.395824944	159	158.8887309	0.111269122	2	0.571428571	1.714285714	-2	12.31335068	11	0.893339294	16	0.75	1.61902E-05	1.103167784	1
9074877	159.0815398	C11H12O	O	CHO	11	12	1	0	0	0	0	160.0888162	159.0815386	0.007653511	0.007653511	159	158.9039079	0.09609209	6	0.090909091	1.090909091	5	12.31452423	12	0.974459084	24	0.5	4.15508E-05	2.831181606	3
4471548	160.0404136	C9H7NO2	NO2	CHNO	9	7	2	1	0	0	0	161.0476901	160.040402	0.07189737	0.07189737	160	159.861711	0.138288954	7	0.222222222	0.777777778	5	12.38828296	12	0.968657242	20	0.35	2.04737E-05	1.395034274	1
7892316	161.0244194	C9H6O3	O3	CHO	9	6	3	0	0	0	0	162.0316959	161.0244176	0.011202453	0.011202453	161	160.8446181	0.155381884	7	0.333333333	0.666666667	4	12.46397647	12	0.962774603	20	0.3	3.61362E-05	2.462246033	2
4566394	161.0356484	C8H6N2O2	N2O2	CHNO	8	6	2	2	0	0	0	162.0429249	161.035651	-0.015918068	0.015918068	161	160.8558346	0.144165424	7	0.25	0.75	5	12.46484057	12	0.962707861	18	0.333333333	2.0908E-05	1.424624345	1
17913276	161.0608124	C10H10O2	O2	CHO	10	10	2	0	0	0	0	162.0680889	161.0608031	0.057402833	0.057402833	161	160.8809705	0.119029527	6	0.2	1	4	12.46677535	12	0.962558453	22	0.454545455	8.20188E-05	5.588586767	6
19691038	161.0971904	C11H14O	O	CHO	11	14	1	0	0	0	0	162.1044669	161.0971886	0.011049573	0.011049573	161	160.9173078	0.082692154	5	0.090909091	1.272727273	4	12.46957424	12	0.9623424	24	0.583333333	9.01586E-05	6.143213246	6
5621680	162.0196682	C8H5NO3	NO3	CHNO	8	5	3	1	0	0	0	163.0269447	162.0196666	0.010162948	0.010162948	162	161.8387556	0.16124437	7	0.375	0.625	4	12.54053408	12	0.956897045	18	0.277777778	2.57398E-05	1.753852643	2
10137615	162.0560612	C9H9NO2	NO2	CHNO	9	9	2	1	0	0	0	163.0633377	162.0560521	0.056081578	0.056081578	162	161.875108	0.124892014	6	0.222222222	1	4	12.54333296	12	0.956683525	20	0.45	4.64167E-05	3.162734781	3
3746240	163.0070471	C5H8O4S	O4S	CHOS	5	8	4	0	1	0	0	164.0143235	163.007053	-0.036369616	0.036369616	163	162.8250319	0.174968068	2	0.8	1.6	-2	12.61648688	10	0.792613672	12	0.666666667	1.71528E-05	1.168752566	1
16435733	163.0400731	C9H8O3	O3	CHO	9	8	3	0	0	0	0	164.0473495	163.0400677	0.032802087	0.032802087	163	162.858021	0.141978951	6	0.333333333	0.888888889	3	12.61902647	12	0.95094499	20	0.4	7.52536E-05	5.127622661	5
5540402	163.051304	C8H8N2O2	N2O2	CHNO	8	8	2	2	0	0	0	164.0585805	163.0513011	0.018204061	0.018204061	163	162.8692395	0.130760494	6	0.25	1	4	12.61989058	12	0.950879877	18	0.444444444	2.53676E-05	1.728495519	2
