abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
4371916	161.0244191	C9H6O3	O3	CHO	9	6	3	0	0	0	0	162.0316955	161.0244176	0.009141234	0.009141234	161	160.8446178	0.155382218	7	0.333333333	0.666666667	4	12.46397647	12	0.962774603	20	0.3	1.29935E-05	1.199687285	1
9270768	161.0607941	C10H10O2	O2	CHO	10	10	2	0	0	0	0	162.0680705	161.0608031	-0.055736744	0.055736744	161	160.8809522	0.119047843	6	0.2	1	4	12.46677535	12	0.962558453	22	0.454545455	2.7553E-05	2.54396985	3
8263189	161.0971851	C11H14O	O	CHO	11	14	1	0	0	0	0	162.1044615	161.0971886	-0.021883831	0.021883831	161	160.9173025	0.082697487	5	0.090909091	1.272727273	4	12.46957424	12	0.9623424	24	0.583333333	2.45584E-05	2.267482444	2
5683638	162.0560538	C9H9NO2	NO2	CHNO	9	9	2	1	0	0	0	163.0633303	162.0560521	0.010699286	0.010699286	162	161.8751006	0.124899406	6	0.222222222	1	4	12.54333296	12	0.956683525	20	0.45	1.68919E-05	1.559633863	2
4183299	162.9724266	C6H6OCl2	OCl2	CHOCl	6	6	1	0	0	0	2	163.9797031	162.9722944	0.806459091	0.806459091	163	162.7904501	0.209549863	3	0.166666667	1	2	12.61381314	9	0.713503514	14	0.428571429	1.24329E-05	1.147929333	1
8604992	163.0400666	C9H8O3	O3	CHO	9	8	3	0	0	0	0	164.047343	163.0400677	-0.006597141	0.006597141	163	162.8580146	0.141985407	6	0.333333333	0.888888889	3	12.61902647	12	0.95094499	20	0.4	2.55743E-05	2.361275809	2
13335904	163.0764516	C10H12O2	O2	CHO	10	12	2	0	0	0	0	164.083728	163.0764532	-0.009730167	0.009730167	163	162.894359	0.105641044	5	0.2	1.2	3	12.62182536	12	0.950734118	22	0.545454545	3.96347E-05	3.65947435	4
9346433	163.1128356	C11H16O	O	CHO	11	16	1	0	0	0	0	164.120112	163.1128387	-0.018954901	0.018954901	163	162.9307023	0.06929768	4	0.090909091	1.454545455	3	12.62462424	12	0.95052334	24	0.666666667	2.77779E-05	2.564732907	3
7073958	164.0353153	C8H7NO3	NO3	CHNO	8	7	3	1	0	0	0	165.0425918	164.0353166	-0.007903615	0.007903615	164	163.852152	0.147847958	6	0.375	0.875	3	12.69558408	12	0.945210549	18	0.388888889	2.1024E-05	1.941148336	2
4550853	164.0716983	C9H11NO2	NO2	CHNO	9	11	2	1	0	0	0	165.0789748	164.0717022	-0.023132875	0.023132875	164	163.8884944	0.111505592	5	0.222222222	1.222222222	3	12.69838297	12	0.945002212	20	0.55	1.35253E-05	1.24878897	1
6120407	165.0193361	C8H6O4	O4	CHO	8	6	4	0	0	0	0	166.0266125	165.0193322	0.023301447	0.023301447	165	164.835074	0.164925968	6	0.5	0.75	2	12.77127759	12	0.939608423	18	0.333333333	1.819E-05	1.679486627	2
14672884	165.0557211	C9H10O3	O3	CHO	9	10	3	0	0	0	0	166.0629975	165.0557177	0.020199212	0.020199212	165	164.8714184	0.128581605	5	0.333333333	1.111111111	2	12.77407648	12	0.939402549	20	0.5	4.36082E-05	4.026351917	4
14435345	165.0920981	C10H14O2	O2	CHO	10	14	2	0	0	0	0	166.0993745	165.0921032	-0.03106559	0.03106559	165	164.9077548	0.092245233	4	0.2	1.4	2	12.77687536	12	0.939196765	22	0.636363636	4.29023E-05	3.961169394	4
8570627	166.0509628	C8H9NO3	NO3	CHNO	8	9	3	1	0	0	0	167.0582393	166.0509667	-0.023152682	0.023152682	166	165.8655489	0.134451147	5	0.375	1.125	2	12.85063409	12	0.933806061	18	0.5	2.54721E-05	2.351845789	2
11962851	167.0349776	C8H8O4	O4	CHO	8	8	4	0	0	0	0	168.042254	167.0349823	-0.027937922	0.027937922	167	166.8484648	0.151535151	5	0.5	1	1	12.9263276	12	0.928337914	18	0.444444444	3.55539E-05	3.282698075	3
