abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3984378	187.0434042	C8H12O3S	O3S	CHOS	8	12	3	0	1	0	0	188.0506806	187.0434385	-0.18257301	0.18257301	187	186.8345499	0.165450142	3	0.375	1.5	0	14.46543961	12	0.829563451	18	0.666666667	1.88269E-05	1.179715089	1
6388735	187.0512912	C10H8N2O2	N2O2	CHNO	10	8	2	2	0	0	0	188.0585676	187.0513011	-0.052475914	0.052475914	187	186.8424281	0.157571949	8	0.2	0.8	6	14.46604442	14	0.967783562	22	0.363636364	3.01879E-05	1.891609451	2
7652358	187.0612062	C8H12O5	O5	CHO	8	12	5	0	0	0	0	188.0684826	187.061197	0.048657366	0.048657366	187	186.852332	0.147668021	3	0.625	1.5	-2	14.46680565	13	0.898608878	18	0.666666667	3.61588E-05	2.265749434	2
9557008	187.0764452	C12H12O2	O2	CHO	12	12	2	0	0	0	0	188.0837216	187.0764532	-0.042446367	0.042446367	187	186.867554	0.132446038	7	0.166666667	1	5	14.4679792	14	0.967654142	26	0.461538462	4.51586E-05	2.829687983	3
4033576	187.1128312	C13H16O	O	CHO	13	16	1	0	0	0	0	188.1201076	187.1128387	-0.039824799	0.039824799	187	186.9038993	0.09610067	6	0.076923077	1.230769231	5	14.47077809	14	0.967466982	28	0.571428571	1.90594E-05	1.194281885	1
5710902	187.1339572	C10H20O3	O3	CHO	10	20	3	0	0	0	0	188.1412336	187.1339681	-0.057753584	0.057753584	187	186.9250017	0.074998261	1	0.3	2	-2	14.47240342	13	0.898261306	22	0.909090909	2.6985E-05	1.690913177	2
4290159	188.0352991	C10H7NO3	NO3	CHNO	10	7	3	1	0	0	0	189.0425756	188.0353166	-0.092755271	0.092755271	188	187.8253372	0.174662784	8	0.3	0.7	5	14.54173793	14	0.962745998	22	0.318181818	2.02718E-05	1.270252297	1
5422725	188.0716961	C11H11NO2	NO2	CHNO	11	11	2	1	0	0	0	189.0789726	188.0717022	-0.031960565	0.031960565	188	187.8616936	0.138306428	7	0.181818182	1	5	14.54453682	14	0.962560732	24	0.458333333	2.56233E-05	1.605588252	2
4901039	189.019327	C10H6O4	O4	CHO	10	6	4	0	0	0	0	190.0266035	189.0193322	-0.027369047	0.027369047	189	188.8082664	0.191733642	8	0.4	0.6	4	14.61743144	14	0.957760607	22	0.272727273	2.31583E-05	1.451124783	1
3981489	189.022712	C7H10O4S	O4S	CHOS	7	10	4	0	1	0	0	190.0299885	189.0227031	0.047051873	0.047051873	189	188.8116476	0.188352422	3	0.571428571	1.428571429	-1	14.61769073	12	0.820923101	16	0.625	1.88132E-05	1.178859699	1
4172987	189.040456	C7H10O6	O6	CHO	7	10	6	0	0	0	0	190.0477325	189.0404616	-0.029333854	0.029333854	189	188.8293718	0.170628236	3	0.857142857	1.428571429	-3	14.61905677	13	0.889250257	16	0.625	1.97181E-05	1.23555941	1
16541891	189.055709	C11H10O3	O3	CHO	11	10	3	0	0	0	0	190.0629855	189.0557177	-0.045822817	0.045822817	189	188.8446077	0.155392269	7	0.272727273	0.909090909	4	14.62023032	14	0.957577254	24	0.416666667	7.81634E-05	4.897807993	5
4389066	189.066965	C10H10N2O2	N2O2	CHNO	10	10	2	2	0	0	0	190.0742415	189.0669511	0.073115259	0.073115259	189	188.8558512	0.144148839	7	0.2	1	5	14.62109443	14	0.957520661	22	0.454545455	2.07391E-05	1.299537189	1
20392152	189.092103	C12H14O2	O2	CHO	12	14	2	0	0	0	0	190.0993795	189.0921032	-0.001144647	0.001144647	189	188.8809611	0.11903891	6	0.166666667	1.166666667	4	14.62302921	14	0.957393971	26	0.538461538	9.63566E-05	6.037813032	6
5404908	189.12849	C13H18O	O	CHO	13	18	1	0	0	0	0	190.1357665	189.1284887	0.006700625	0.006700625	189	188.9173075	0.082692543	5	0.076923077	1.384615385	4	14.62582809	14	0.957210758	28	0.642857143	2.55392E-05	1.600312903	2
7658204	190.0509689	C10H9NO3	NO3	CHNO	10	9	3	1	0	0	0	191.0582454	190.0509667	0.011677997	0.011677997	190	189.8387563	0.161243669	7	0.3	0.9	4	14.69678794	14	0.952589101	22	0.409090909	3.61864E-05	2.267480348	2
6562542	190.0873509	C11H13NO2	NO2	CHNO	11	13	2	1	0	0	0	191.0946274	190.0873522	-0.006683582	0.006683582	190	189.8750977	0.124902297	6	0.181818182	1.181818182	4	14.69958682	14	0.952407722	24	0.541666667	3.10092E-05	1.943071119	2
4441267	190.9985939	C9H4O5	O5	CHO	9	4	5	0	0	0	0	192.0058703	190.9985968	-0.015242232	0.015242232	191	190.7853231	0.214676876	8	0.555555556	0.444444444	3	14.76968256	14	0.947887671	20	0.2	2.09858E-05	1.314993129	1
8441020	191.0172349	C10H8O2S	O2S	CHOS	10	8	2	0	1	0	0	192.0245113	191.0172238	0.057706835	0.057706835	191	190.8039433	0.196056692	7	0.2	0.8	5	14.7711154	13	0.880096028	22	0.363636364	3.98853E-05	2.499260527	2
