abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
2663925	216.9789661	C4H8N2O4Cl2	N2O4Cl2	CHNOCl	4	8	4	2	0	0	2	217.9862426	216.9788363	0.595464049	0.595464049	217	216.7366855	0.263314542	1	1	2	-3	16.76816252	12	0.715641919	10	0.8	8.52472E-05	1.141334525	1
17014292	217.0412691	C6H12N4OP2	N4OP2	CHNOP	6	12	1	4	0	2	0	218.0485455	217.0413576	-0.405814409	0.405814409	217	216.7989189	0.201081145	4	0.166666667	2	3	16.77297185	13	0.775056449	14	0.857142857	0.000544467	7.289619219	7
10640932	217.0719671	C9H14O6	O6	CHO	9	14	6	0	0	0	0	218.0792435	217.0717617	0.941538276	0.941538276	217	216.8295826	0.170417439	3	0.666666667	1.555555556	-3	16.77531063	15	0.894171222	20	0.7	0.000340516	4.559010884	5
7550519	217.108272	C10H18O5	O5	CHO	10	18	5	0	0	0	0	218.1155485	217.1081472	0.57219409	0.57219409	217	216.865847	0.134152998	2	0.5	1.8	-3	16.77810951	15	0.894022058	22	0.818181818	0.000241621	3.234951441	3
4163649	218.1034125	C9H17NO5	NO5	CHNO	9	17	5	1	0	0	0	219.1106889	218.1033962	0.074275174	0.074275174	218	217.8598763	0.140123735	2	0.555555556	1.888888889	-3	16.85466713	15	0.889961213	20	0.85	0.000133239	1.783877682	2
24052324	219.0873189	C9H16O6	O6	CHO	9	16	6	0	0	0	0	220.0945954	219.0874118	-0.421894502	0.421894502	219	218.8426841	0.157315922	2	0.666666667	1.777777778	-4	16.93036063	15	0.885982309	20	0.8	0.000769688	10.30500025	10
7074424	219.1237399	C10H20O5	O5	CHO	10	20	5	0	0	0	0	220.1310164	219.1237973	-0.26067336	0.26067336	219	218.8790644	0.120935611	1	0.5	2	-4	16.93315952	15	0.885835864	22	0.909090909	0.000226386	3.030972852	3
4318377	220.0825904	C8H15NO6	NO6	CHNO	8	15	6	1	0	0	0	221.0898668	220.0826608	-0.318362469	0.318362469	220	219.8368442	0.163155806	2	0.75	1.875	-4	17.00691825	15	0.881994009	18	0.833333333	0.000138191	1.850169491	2
7771312	220.0950484	C8H11N7O	N7O	CHNO	8	11	1	7	0	0	0	221.1023248	220.0952316	-0.828570921	0.828570921	220	219.8492883	0.150711723	7	0.125	1.375	6	17.00788523	16	0.94074012	18	0.611111111	0.000248687	3.3295482	3
6726847	220.1188404	C9H19NO5	NO5	CHNO	9	19	5	1	0	0	0	221.1261168	220.1190463	-0.931198068	0.931198068	220	219.8730537	0.126946303	1	0.555555556	2.111111111	-4	17.00971713	15	0.88184888	20	0.95	0.000215263	2.882056636	3
3680645	222.0693113	C12H14NOCl	NOCl	CHNOCl	12	14	1	1	0	0	1	223.0765877	222.0691156	0.877052061	0.877052061	222	221.8213467	0.178653303	6	0.083333333	1.166666667	5	17.15972247	15	0.874140012	26	0.538461538	0.000117783	1.576938995	2
5999637	223.0532187	C12H13O2Cl	O2Cl	CHOCl	12	13	2	0	0	0	1	224.0604952	223.0531312	0.39060253	0.39060253	223	222.8041555	0.195844491	6	0.166666667	1.083333333	4	17.23541597	15	0.870301014	26	0.5	0.000191992	2.570490102	3
5946414	223.0895107	C13H17OCl	OCl	CHOCl	13	17	1	0	0	0	1	224.0967872	223.0895167	-0.026805042	0.026805042	223	222.840407	0.159593035	5	0.076923077	1.307692308	4	17.23821486	15	0.870159708	28	0.607142857	0.000190289	2.54768719	3
5156541	224.0352262	C13H7NO3	NO3	CHNO	13	7	3	1	0	0	0	225.0425026	224.0353166	-0.401998862	0.401998862	224	223.7850664	0.214933556	11	0.230769231	0.538461538	8	17.3109687	17	0.98203632	28	0.25	0.000165012	2.209273261	2
6909664	224.0847482	C12H16NOCl	NOCl	CHNOCl	12	16	1	1	0	0	1	225.0920246	224.0847657	-0.077910006	0.077910006	224	223.8345331	0.165466881	5	0.083333333	1.333333333	4	17.31477247	15	0.866312279	26	0.615384615	0.000221113	2.960382923	3
2793874	225.0450516	C7H16O4P2	O4P2	CHOP	7	16	4	0	0	2	0	226.0523281	225.0451055	-0.23849104	0.23849104	225	224.7937643	0.206235699	1	0.571428571	2.285714286	-3	17.38864477	13	0.74761433	16	1	8.94056E-05	1.197009996	1
17420708	225.0689626	C12H15O2Cl	O2Cl	CHOCl	12	15	2	0	0	0	1	226.0762391	225.0687813	0.802082182	0.802082182	225	224.8176486	0.182351412	5	0.166666667	1.25	3	17.39046598	15	0.86254158	26	0.576923077	0.000557473	7.463744471	7
13545918	225.1050726	C13H19OCl	OCl	CHOCl	13	19	1	0	0	0	1	226.112349	225.1051668	-0.416579174	0.416579174	225	224.8537182	0.146281752	4	0.076923077	1.461538462	3	17.39326486	15	0.862402782	28	0.678571429	0.000433477	5.80362581	6
2722483	228.0910349	C10H16N3OCl	N3OCl	CHNOCl	10	16	1	3	0	0	1	229.0983114	228.0909137	0.529101121	0.529101121	228	227.8363464	0.163653568	4	0.1	1.6	3	17.6229377	15	0.851163424	22	0.727272727	8.7121E-05	1.166423169	1
2801066	229.0244564	C6H7N6O2Cl	N6O2Cl	CHNOCl	6	7	2	6	0	0	1	230.0317329	229.0246251	-0.733208767	0.733208767	229	228.7687256	0.231274355	6	0.333333333	1.166666667	4	17.69476165	15	0.847708508	14	0.5	8.96357E-05	1.200091344	1
2696667	229.0841524	C10H10N6O	N6O	CHNO	10	10	1	6	0	0	0	230.0914288	229.0843325	-0.783027615	0.783027615	229	228.828355	0.171645045	9	0.1	1	8	17.69935454	17	0.960487003	22	0.454545455	8.62949E-05	1.155362538	1
2973149	229.0870944	C14H14O3	O3	CHO	14	14	3	0	0	0	0	230.0943708	229.0870179	0.332483658	0.332483658	229	228.8312937	0.168706332	8	0.214285714	1	5	17.6995611	17	0.960475794	30	0.466666667	9.51425E-05	1.273818745	1
3539981	230.9619033	C7H6O5P2	O5P2	CHOP	7	6	5	0	0	2	0	231.9691798	230.9617698	0.575458632	0.575458632	231	230.7040092	0.295990805	6	0.714285714	0.857142857	1	17.84377279	14	0.784587439	16	0.375	0.000113281	1.516672779	2
3023911	230.9928623	C6H5N4O4Cl	N4O4Cl	CHNOCl	6	5	4	4	0	0	1	232.0001388	230.9926562	0.888258167	0.888258167	231	230.7349336	0.265066391	6	0.666666667	0.833333333	2	17.84614867	15	0.840517485	14	0.357142857	9.67669E-05	1.295567264	1
4924519	231.0661973	C13H12O4	O4	CHO	13	12	4	0	0	0	0	232.0734737	231.0662824	-0.366946464	0.366946464	231	230.8081867	0.191813319	8	0.307692308	0.923076923	4	17.85181222	17	0.952284272	28	0.428571429	0.000157587	2.109865538	2
3318925	231.1099422	C8H16N4O4	N4O4	CHNO	8	16	4	4	0	0	0	232.1172187	231.1098786	0.274257495	0.274257495	231	230.8518828	0.148117189	3	0.5	2	-1	17.85516577	16	0.896099213	18	0.888888889	0.000106208	1.421963339	1
4442102	232.1048947	C7H15N5O4	N5O4	CHNO	7	15	4	5	0	0	0	233.1121711	232.1051276	-0.998960931	0.998960931	232	231.8457243	0.154275716	3	0.571428571	2.142857143	-1	17.93172338	16	0.892273412	16	0.9375	0.00014215	1.903178346	2
3375976	233.0889091	C7H14N4O5	N4O5	CHNO	7	14	5	4	0	0	0	234.0961856	233.0891431	-0.999594228	0.999594228	233	232.82864	0.171360024	3	0.714285714	2	-2	18.00741689	16	0.888522774	16	0.875	0.000108033	1.446406323	1
31044156	234.9829951	C9H6N2O2P2	N2O2P2	CHNOP	9	6	2	2	0	2	0	235.9902715	234.983174	-0.758080349	0.758080349	235	234.720611	0.279389032	9	0.222222222	0.666666667	7	18.15311157	15	0.826304622	20	0.3	0.000993431	13.30058731	13
