G	e	n	o	m	e	_	n	a	m	e			M	o	d	u	l	e	_	i	d			M	o	d	u	l	e	_	n	a	m	e	

A2O.121	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K02446,K00615,K01624,K00615,K01808
AO.68	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.47	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
AO.69	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.21	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K02446,K00615,K01624,K00615
A2O.125	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.73	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01807
A2O.24	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K02446,K00615,K00615,K01807,K01808
A2O.49	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.6	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.123	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01807
A2O.132	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01086,K00615,K01086,K00615,K01807
AO.48	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615
A2O.100	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
AO.65	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
A2O.29	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807
A2O.55	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.84	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
A2O.19	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
AO.81	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K04041,K00615,K00615,K01808
AO.11	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.93	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.31	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K02446,K00615,K01624,K00615,K01807,K01808
A2O.58	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
AO.15	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807,K01808
A2O.8	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807,K01808
A2O.28	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K01624,K02446,K00615,K01623,K01624,K00615,K01808
A2O.18	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.90	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
A2O.50	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
AO.95	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
AO.49	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K00615,K01623,K00615,K01807
AO.42	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K03841,K00615,K01623,K00615,K01807
AO.13	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.40	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K04041,K00615,K00615,K01807
A2O.46	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K02446,K00615,K01623,K00615,K01808
A2O.67	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
AO.57	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K11532,K00615,K01623,K11532,K00615,K01807
A2O.142	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807
A2O.13	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
A2O.158	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807,K01808
A2O.65	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K11532,K00615,K11532,K00615
A2O.63	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
AO.38	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.77	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.74	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K02446,K00615,K01624,K00615,K01808
AO.12	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K00615,K01623,K00615,K01808
AO.60	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K00615,K01623,K00615,K01808
A2O.56	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K11532,K00615,K01623,K11532,K00615,K01807
AO.40	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K04041,K00615,K00615,K01807,K01808
A2O.35	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807,K01808
A2O.12	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K02446,K00615,K01623,K00615,K01808
AO.33	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.67	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01808
AO.82	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K02446,K00615,K01624,K00615,K01808
A2O.42	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.25	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807
A2O.157	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.66	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.17	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.36	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
AO.18	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
A2O.91	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807,K01808
AO.23	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.33	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807
A2O.119	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.68	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01807
AO.29	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01623,K02446,K00615,K01623,K00615,K01807,K01808
A2O.22	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01808
A2O.15	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K00615,K01624,K00615,K01808
AO.59	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K03841,K01624,K01807
A2O.2	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01808
AO.41	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807,K01808
A2O.145	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K11532,K00615,K11532,K00615,K01808
A2O.34	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K01624,K00615,K01624,K00615,K01807
A2O.155	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K02446,K00615,K00615,K01808
A2O.152	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	K03841,K00615,K00615,K01807,K01808
A2O.1	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615
AO.83	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615
A2O.129	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00150,K00134,K02446,K04041,K00615,K00615,K01807
A2O.138	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K03841,K00615,K00615,K01808
A2O.116	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.95	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.97	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K02446,K00615,K01624,K00615,K01808
A2O.43	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
AO.62	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.52	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.131	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
A2O.62	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.76	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.85	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.52	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.79	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615,K01808
A2O.159	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00150,K00134,K01624,K02446,K00615,K01624,K00615
A2O.126	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01807
AO.76	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K01624,K00615,K01624,K00615,K01808
AO.30	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.113	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K02446,K00615,K01623,K00615
A2O.81	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.114	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K02446,K00615,K01623,K00615,K01808
A2O.16	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K02446,K01808
AO.50	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807
AO.84	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.59	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00134,K01624,K02446,K00615,K01624,K00615,K01808
A2O.11	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K01624,K03841,K00615,K01624,K00615
AO.43	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K02446,K04041,K00615,K00615
A2O.97	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.137	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K03841,K00615,K01623,K00615,K01808
A2O.32	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K04041,K00615,K00615,K01807,K01808
A2O.94	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.58	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.4	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K03841,K00615,K01623,K00615,K01808
A2O.87	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.10	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615
AO.9	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.14	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K01086,K00615,K01624,K01086,K00615
AO.22	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.25	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K03841,K00615,K00615,K01807
AO.99	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615
A2O.117	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
A2O.38	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.26	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K04041,K00615,K00615,K01808
A2O.27	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.88	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K01624,K03841,K01086,K01624,K01086,K01807
A2O.96	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01808
A2O.86	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K02446,K00615,K01624,K00615,K01808
A2O.143	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01807
A2O.92	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K01624,K00615,K01624,K00615,K01808
A2O.105	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00134,K01624,K03841,K00615,K01624,K00615,K01807
AO.66	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.94	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
A2O.54	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.146	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K01624,K01808
A2O.70	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.124	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K00927,K01624,K03841,K01624,K01807
A2O.118	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.46	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K00927,K00134,K01624,K01086,K00615,K01624,K01086,K00615,K01807
AO.28	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K03841,K00615,K00615,K01807
AO.21	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K11532,K00615,K01623,K11532,K00615,K01808
A2O.108	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K02446,K04041,K00615,K00615,K01807
A2O.102	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01808
A2O.60	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.89	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K01624,K02446,K00615,K01624,K00615,K01808
AO.92	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00134,K02446,K04041,K00615,K00615,K01807
AO.34	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01807
AO.64	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00134,K02446,K04041,K00615,K00615,K01807
A2O.73	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K00615,K01623,K00615,K01807
A2O.148	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01807
A2O.30	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.156	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K01624,K00615,K01624,K00615
AO.2	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00134,K01623,K02446,K00615,K01623,K00615,K01808
AO.31	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615
A2O.144	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00150,K00134,K02446,K00615,K00615,K01808
A2O.80	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K04041,K00615,K00615,K01807,K01808
AO.71	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01807
AO.20	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807,K01808
A2O.151	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K02446,K01623,K01808
A2O.130	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00134,K02446,K04041,K00615,K00615,K01807
AO.78	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
AO.89	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.112	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01807
A2O.69	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K11532,K01623,K11532,K01807
A2O.75	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.23	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K00615,K01623,K00615,K01808
A2O.107	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K03841,K11532,K00615,K01624,K11532,K00615,K01807
A2O.140	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01807
AO.63	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01807
A2O.9	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.61	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.26	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K00615,K01623,K00615,K01807
A2O.134	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K03841,K00615,K00615
A2O.106	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00150,K00134,K03841,K00615,K00615,K01808
AO.39	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K02446,K00615,K01623,K00615,K01808
A2O.57	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K00615,K01623,K00615,K01807
A2O.101	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01808
AO.87	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.53	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K02446,K00615,K00615,K01807
AO.5	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.109	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K00927,K01623,K03841,K00615,K01623,K00615,K01807
A2O.48	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00134,K01624,K03841,K00615,K01624,K00615,K01808
A2O.121	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615,K01808
AO.68	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.47	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.21	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615
A2O.125	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.73	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01807
A2O.24	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K02446,K00615,K00615,K01807,K01808
A2O.49	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.123	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01807
A2O.132	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00134,K01086,K00615,K01086,K00615,K01807
A2O.100	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
AO.65	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
A2O.29	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K03841,K00615,K00615,K01807
A2O.55	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.84	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.19	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01807
AO.86	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K02446,K04041,K00615,K00615
AO.11	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
A2O.93	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.31	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K02446,K00615,K01624,K00615,K01807,K01808
A2O.58	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.8	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01807,K01808
A2O.28	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K01624,K02446,K00615,K01623,K01624,K00615,K01808
A2O.18	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.90	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K00615,K01624,K00615,K01807
A2O.50	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
AO.95	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01624,K00615,K01624,K00615,K01807
AO.49	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K00615,K01623,K00615,K01807
AO.42	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00927,K00134,K01623,K03841,K00615,K01623,K00615,K01807
AO.13	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K02446,K00615,K00615,K01808
A2O.40	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00855,K01601,K00134,K02446,K04041,K00615,K00615,K01807
A2O.46	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K02446,K00615,K01623,K00615,K01808
A2O.67	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01624,K03841,K00615,K01624,K00615,K01808
AO.57	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K01623,K11532,K00615,K01623,K11532,K00615,K01807
A2O.13	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K01624,K03841,K00615,K01624,K00615,K01808
A2O.158	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K01601,K00927,K00134,K02446,K00615,K00615,K01807,K01808
A2O.65	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K11532,K00615,K11532,K00615
A2O.63	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00134,K01624,K03841,K00615,K01624,K00615,K01808
AO.38	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
AO.77	M00165	Reductive pentose phosphate cycle (Calvin cycle)	K00927,K00134,K03841,K00615,K00615,K01808
