compound	reaction	type	A2O_abundance	AO_abundance
C00001	R00294	NA	0.41572327044025154	0.43452380952380953
C00080	R00294	NA	0.41572327044025154	0.43452380952380953
C00125	R00294	NA	0.41572327044025154	0.43452380952380953
C00126	R00294	NA	0.41572327044025154	0.43452380952380953
C00533	R00294	NA	0.41572327044025154	0.43452380952380953
C00887	R00294	NA	0.41572327044025154	0.43452380952380953
C00025	R06631	NA	0.006289308176100629	0.0
C00026	R06631	NA	0.006289308176100629	0.0
C06620	R06631	NA	0.006289308176100629	0.0
C12318	R06631	NA	0.006289308176100629	0.0
C00007	R06633	NA	0.1069182389937107	0.16326530612244897
C00027	R06633	NA	0.1069182389937107	0.16326530612244897
C03198	R06633	NA	0.1069182389937107	0.16326530612244897
C03590	R06633	NA	0.1069182389937107	0.16326530612244897
C00010	R06635	NA	0.018867924528301886	0.030612244897959183
C00011	R06635	NA	0.018867924528301886	0.030612244897959183
C00024	R06635	NA	0.018867924528301886	0.030612244897959183
C00083	R06635	NA	0.018867924528301886	0.030612244897959183
C00229	R06635	NA	0.018867924528301886	0.030612244897959183
C12348	R06635	NA	0.018867924528301886	0.030612244897959183
C00007	R02521	NA	0.5911949685534591	0.5408163265306123
C00011	R02521	NA	0.5911949685534591	0.5408163265306123
C00544	R02521	NA	0.5911949685534591	0.5408163265306123
C01179	R02521	NA	0.5911949685534591	0.5408163265306123
C00001	R02522	NA	0.05660377358490566	0.04081632653061224
C00545	R02522	NA	0.05660377358490566	0.04081632653061224
C00684	R02522	NA	0.05660377358490566	0.04081632653061224
C00003	R02527	NA	0.09433962264150944	0.11224489795918367
C00004	R02527	NA	0.09433962264150944	0.11224489795918367
C00080	R02527	NA	0.09433962264150944	0.11224489795918367
C00546	R02527	NA	0.09433962264150944	0.11224489795918367
C00937	R02527	NA	0.09433962264150944	0.11224489795918367
C00001	R02526	NA	0.006289308176100629	0.01020408163265306
C00545	R02526	NA	0.006289308176100629	0.01020408163265306
C01114	R02526	NA	0.006289308176100629	0.01020408163265306
C00001	R02529	NA	0.559748427672956	0.5816326530612245
C00007	R02529	NA	0.559748427672956	0.5816326530612245
C00014	R02529	NA	0.559748427672956	0.5816326530612245
C00027	R02529	NA	0.559748427672956	0.5816326530612245
C00546	R02529	NA	0.559748427672956	0.5816326530612245
C01888	R02529	NA	0.559748427672956	0.5816326530612245
C00005	R02528	NA	0.031446540880503145	0.01020408163265306
C00006	R02528	NA	0.031446540880503145	0.01020408163265306
C00080	R02528	NA	0.031446540880503145	0.01020408163265306
C00546	R02528	NA	0.031446540880503145	0.01020408163265306
C05235	R02528	NA	0.031446540880503145	0.01020408163265306
C00002	R00742	NA	1.0797693920335427	1.0476190476190477
C00008	R00742	NA	1.0797693920335427	1.0476190476190477
C00009	R00742	NA	1.0797693920335427	1.0476190476190477
C00024	R00742	NA	1.0797693920335427	1.0476190476190477
C00083	R00742	NA	1.0797693920335427	1.0476190476190477
C00288	R00742	NA	1.0797693920335427	1.0476190476190477
C00001	R00747	NA	0.07547169811320754	0.08163265306122448
C00009	R00747	NA	0.07547169811320754	0.08163265306122448
C00084	R00747	NA	0.07547169811320754	0.08163265306122448
C03167	R00747	NA	0.07547169811320754	0.08163265306122448
C00005	R00746	NA	0.018867924528301886	0.030612244897959183
C00006	R00746	NA	0.018867924528301886	0.030612244897959183
C00080	R00746	NA	0.018867924528301886	0.030612244897959183
C00084	R00746	NA	0.018867924528301886	0.030612244897959183
C00469	R00746	NA	0.018867924528301886	0.030612244897959183
C00014	R00749	NA	0.17819706498951782	0.14115646258503403
C00084	R00749	NA	0.17819706498951782	0.14115646258503403
C00189	R00749	NA	0.17819706498951782	0.14115646258503403
C00001	R00748	NA	0.018867924528301886	0.01020408163265306
C00009	R00748	NA	0.018867924528301886	0.01020408163265306
C00014	R00748	NA	0.018867924528301886	0.01020408163265306
C00084	R00748	NA	0.018867924528301886	0.01020408163265306
C00346	R00748	NA	0.018867924528301886	0.01020408163265306
C00005	R02291	NA	0.8050314465408805	0.8367346938775511
C00006	R02291	NA	0.8050314465408805	0.8367346938775511
C00009	R02291	NA	0.8050314465408805	0.8367346938775511
C00080	R02291	NA	0.8050314465408805	0.8367346938775511
C00441	R02291	NA	0.8050314465408805	0.8367346938775511
C03082	R02291	NA	0.8050314465408805	0.8367346938775511
C00009	R02297	NA	0.7987421383647799	0.7193877551020408
C00385	R02297	NA	0.7987421383647799	0.7193877551020408
C00620	R02297	NA	0.7987421383647799	0.7193877551020408
C01762	R02297	NA	0.7987421383647799	0.7193877551020408
C00009	R02296	NA	0.44654088050314467	0.3163265306122449
C00380	R02296	NA	0.44654088050314467	0.3163265306122449
C00475	R02296	NA	0.44654088050314467	0.3163265306122449
C00620	R02296	NA	0.44654088050314467	0.3163265306122449
C00009	R02295	NA	0.7295597484276729	0.6377551020408163
C00080	R02295	NA	0.7295597484276729	0.6377551020408163
C00253	R02295	NA	0.7295597484276729	0.6377551020408163
C00620	R02295	NA	0.7295597484276729	0.6377551020408163
C05841	R02295	NA	0.7295597484276729	0.6377551020408163
C00009	R02294	NA	0.7295597484276729	0.6377551020408163
C00153	R02294	NA	0.7295597484276729	0.6377551020408163
C00620	R02294	NA	0.7295597484276729	0.6377551020408163
C03150	R02294	NA	0.7295597484276729	0.6377551020408163
C18683	R09357	NA	0.025157232704402517	0.030612244897959183
C18778	R09357	NA	0.025157232704402517	0.030612244897959183
C00011	R01366	NA	0.0440251572327044	0.01020408163265306
C00164	R01366	NA	0.0440251572327044	0.01020408163265306
C00207	R01366	NA	0.0440251572327044	0.01020408163265306
C00001	R01364	NA	0.46855345911949686	0.4897959183673469
C00122	R01364	NA	0.46855345911949686	0.4897959183673469
C00164	R01364	NA	0.46855345911949686	0.4897959183673469
C01061	R01364	NA	0.46855345911949686	0.4897959183673469
C00024	R01360	NA	0.6226415094339622	0.5918367346938775
C00164	R01360	NA	0.6226415094339622	0.5918367346938775
C00356	R01360	NA	0.6226415094339622	0.5918367346938775
C00003	R01361	NA	0.29559748427672955	0.32653061224489793
C00004	R01361	NA	0.29559748427672955	0.32653061224489793
C00080	R01361	NA	0.29559748427672955	0.32653061224489793
C00164	R01361	NA	0.29559748427672955	0.32653061224489793
C01089	R01361	NA	0.29559748427672955	0.32653061224489793
C00010	R03210	NA	0.6037735849056604	0.45918367346938777
C00011	R03210	NA	0.6037735849056604	0.45918367346938777
C00041	R03210	NA	0.6037735849056604	0.45918367346938777
C01063	R03210	NA	0.6037735849056604	0.45918367346938777
C01092	R03210	NA	0.6037735849056604	0.45918367346938777
C00033	R03217	NA	0.42138364779874216	0.32653061224489793
C00097	R03217	NA	0.42138364779874216	0.32653061224489793
C01077	R03217	NA	0.42138364779874216	0.32653061224489793
C02291	R03217	NA	0.42138364779874216	0.32653061224489793
C00003	R04849	NA	0.12578616352201258	0.22448979591836735
C00004	R04849	NA	0.12578616352201258	0.22448979591836735
C00080	R04849	NA	0.12578616352201258	0.22448979591836735
C05487	R04849	NA	0.12578616352201258	0.22448979591836735
C05488	R04849	NA	0.12578616352201258	0.22448979591836735
C00003	R04844	NA	0.23270440251572327	0.19387755102040816
C00004	R04844	NA	0.23270440251572327	0.19387755102040816
C00080	R04844	NA	0.23270440251572327	0.19387755102040816
C05478	R04844	NA	0.23270440251572327	0.19387755102040816
C05483	R04844	NA	0.23270440251572327	0.19387755102040816
C00003	R04847	NA	0.23270440251572327	0.19387755102040816
C00004	R04847	NA	0.23270440251572327	0.19387755102040816
C00080	R04847	NA	0.23270440251572327	0.19387755102040816
C05480	R04847	NA	0.23270440251572327	0.19387755102040816
C05484	R04847	NA	0.23270440251572327	0.19387755102040816
C00003	R01505	NA	0.05660377358490566	0.05102040816326531
C00004	R01505	NA	0.05660377358490566	0.05102040816326531
C00080	R01505	NA	0.05660377358490566	0.05102040816326531
C00196	R01505	NA	0.05660377358490566	0.05102040816326531
C04171	R01505	NA	0.05660377358490566	0.05102040816326531
C00009	R09943	NA	0.025157232704402517	0.02040816326530612
C00031	R09943	NA	0.025157232704402517	0.02040816326530612
C00636	R09943	NA	0.025157232704402517	0.02040816326530612
C20236	R09943	NA	0.025157232704402517	0.02040816326530612
C00001	R09947	NA	0.1069182389937107	0.10204081632653061
C01563	R09947	NA	0.1069182389937107	0.10204081632653061
C20231	R09947	NA	0.1069182389937107	0.10204081632653061
C20249	R09947	NA	0.1069182389937107	0.10204081632653061
C00063	R09944	NA	0.018867924528301886	0.02040816326530612
C00112	R09944	NA	0.018867924528301886	0.02040816326530612
C00416	R09944	NA	0.018867924528301886	0.02040816326530612
C00641	R09944	NA	0.018867924528301886	0.02040816326530612
C00002	R09945	NA	0.031446540880503145	0.030612244897959183
C00008	R09945	NA	0.031446540880503145	0.030612244897959183
C00208	R09945	NA	0.031446540880503145	0.030612244897959183
C20237	R09945	NA	0.031446540880503145	0.030612244897959183
C00015	R07661	NA	0.16981132075471697	0.20408163265306123
C16154	R07661	NA	0.16981132075471697	0.20408163265306123
C16156	R07661	NA	0.16981132075471697	0.20408163265306123
C17556	R07661	NA	0.16981132075471697	0.20408163265306123
C00101	R07660	NA	0.0440251572327044	0.04081632653061224
C00234	R07660	NA	0.0440251572327044	0.04081632653061224
C16153	R07660	NA	0.0440251572327044	0.04081632653061224
C16154	R07660	NA	0.0440251572327044	0.04081632653061224
C00615	R08367	NA	0.006289308176100629	0.0
C02262	R08367	NA	0.006289308176100629	0.0
C04261	R08367	NA	0.006289308176100629	0.0
C06377	R08367	NA	0.006289308176100629	0.0
C00615	R08366	NA	0.006289308176100629	0.0
C01132	R08366	NA	0.006289308176100629	0.0
C04261	R08366	NA	0.006289308176100629	0.0
C06376	R08366	NA	0.006289308176100629	0.0
C05433	R06962	NA	0.11320754716981132	0.061224489795918366
C08586	R06962	NA	0.11320754716981132	0.061224489795918366
C00009	R10949	NA	1.0366876310272535	0.9693877551020408
C00014	R10949	NA	1.0366876310272535	0.9693877551020408
C01563	R10949	NA	1.0366876310272535	0.9693877551020408
C20969	R10949	NA	1.0366876310272535	0.9693877551020408
C00061	R07664	NA	0.012578616352201259	0.01020408163265306
C01847	R07664	NA	0.012578616352201259	0.01020408163265306
C01984	R07664	NA	0.012578616352201259	0.01020408163265306
C02137	R07664	NA	0.012578616352201259	0.01020408163265306
C00001	R09366	NA	0.4339622641509434	0.35714285714285715
C00014	R09366	NA	0.4339622641509434	0.35714285714285715
C00022	R09366	NA	0.4339622641509434	0.35714285714285715
C05689	R09366	NA	0.4339622641509434	0.35714285714285715
C05703	R09366	NA	0.4339622641509434	0.35714285714285715
C04144	R09365	NA	1.3081761006289307	1.2908163265306123
C04489	R09365	NA	1.3081761006289307	1.2908163265306123
C05335	R09365	NA	1.3081761006289307	1.2908163265306123
C05698	R09365	NA	1.3081761006289307	1.2908163265306123
C00001	R10628	NA	0.006289308176100629	0.0
C00007	R10628	NA	0.006289308176100629	0.0
C00080	R10628	NA	0.006289308176100629	0.0
C00138	R10628	NA	0.006289308176100629	0.0
C00139	R10628	NA	0.006289308176100629	0.0
C11994	R10628	NA	0.006289308176100629	0.0
C20741	R10628	NA	0.006289308176100629	0.0
C00001	R10627	NA	0.006289308176100629	0.0
C00007	R10627	NA	0.006289308176100629	0.0
C00080	R10627	NA	0.006289308176100629	0.0
C00138	R10627	NA	0.006289308176100629	0.0
C00139	R10627	NA	0.006289308176100629	0.0
C11998	R10627	NA	0.006289308176100629	0.0
C20740	R10627	NA	0.006289308176100629	0.0
C00001	R10626	NA	0.006289308176100629	0.0
C00007	R10626	NA	0.006289308176100629	0.0
C00080	R10626	NA	0.006289308176100629	0.0
C00138	R10626	NA	0.006289308176100629	0.0
C00139	R10626	NA	0.006289308176100629	0.0
C11998	R10626	NA	0.006289308176100629	0.0
C20739	R10626	NA	0.006289308176100629	0.0
C00007	R10191	NA	0.006289308176100629	0.0
C00288	R10191	NA	0.006289308176100629	0.0
C06451	R10191	NA	0.006289308176100629	0.0
C20396	R10191	NA	0.006289308176100629	0.0
C00003	R10190	NA	0.03773584905660377	0.02040816326530612
C00004	R10190	NA	0.03773584905660377	0.02040816326530612
C00080	R10190	NA	0.03773584905660377	0.02040816326530612
C00688	R10190	NA	0.03773584905660377	0.02040816326530612
C03187	R10190	NA	0.03773584905660377	0.02040816326530612
C03586	R06990	NA	0.012578616352201259	0.030612244897959183
C14610	R06990	NA	0.012578616352201259	0.030612244897959183
C00003	R00100	NA	0.03773584905660377	0.02040816326530612
C00004	R00100	NA	0.03773584905660377	0.02040816326530612
C00080	R00100	NA	0.03773584905660377	0.02040816326530612
C00996	R00100	NA	0.03773584905660377	0.02040816326530612
C00999	R00100	NA	0.03773584905660377	0.02040816326530612
C00001	R05463	NA	0.025157232704402517	0.0
C00005	R05463	NA	0.025157232704402517	0.0
C00006	R05463	NA	0.025157232704402517	0.0
C00007	R05463	NA	0.025157232704402517	0.0
C00080	R05463	NA	0.025157232704402517	0.0
C06628	R05463	NA	0.025157232704402517	0.0
C06629	R05463	NA	0.025157232704402517	0.0
C00001	R05462	NA	0.012578616352201259	0.02040816326530612
C00005	R05462	NA	0.012578616352201259	0.02040816326530612
C00006	R05462	NA	0.012578616352201259	0.02040816326530612
C00007	R05462	NA	0.012578616352201259	0.02040816326530612
C00080	R05462	NA	0.012578616352201259	0.02040816326530612
C06627	R05462	NA	0.012578616352201259	0.02040816326530612
C06628	R05462	NA	0.012578616352201259	0.02040816326530612
C00002	R00104	NA	0.9056603773584906	0.826530612244898
C00003	R00104	NA	0.9056603773584906	0.826530612244898
C00006	R00104	NA	0.9056603773584906	0.826530612244898
C00008	R00104	NA	0.9056603773584906	0.826530612244898
C00016	R04592	NA	0.20125786163522014	0.14285714285714285
C01352	R04592	NA	0.20125786163522014	0.14285714285714285
C04760	R04592	NA	0.20125786163522014	0.14285714285714285
C05460	R04592	NA	0.20125786163522014	0.14285714285714285
C00002	R04591	NA	0.8679245283018868	0.8061224489795918
C00008	R04591	NA	0.8679245283018868	0.8061224489795918
C00009	R04591	NA	0.8679245283018868	0.8061224489795918
C00049	R04591	NA	0.8679245283018868	0.8061224489795918
C04751	R04591	NA	0.8679245283018868	0.8061224489795918
C04823	R04591	NA	0.8679245283018868	0.8061224489795918
C00007	R04597	NA	0.03773584905660377	0.01020408163265306
C04793	R04597	NA	0.03773584905660377	0.01020408163265306
C04844	R04597	NA	0.03773584905660377	0.01020408163265306
C00001	R04594	NA	0.39622641509433965	0.3163265306122449
C00009	R04594	NA	0.39622641509433965	0.3163265306122449
C04778	R04594	NA	0.39622641509433965	0.3163265306122449
C05775	R04594	NA	0.39622641509433965	0.3163265306122449
C00068	R10997	NA	0.9570230607966457	0.8435374149659863
C15972	R10997	NA	0.9570230607966457	0.8435374149659863
C21017	R10997	NA	0.9570230607966457	0.8435374149659863
C21018	R10997	NA	0.9570230607966457	0.8435374149659863
C00011	R10996	NA	0.9570230607966457	0.8435374149659863
C00068	R10996	NA	0.9570230607966457	0.8435374149659863
C00109	R10996	NA	0.9570230607966457	0.8435374149659863
C21017	R10996	NA	0.9570230607966457	0.8435374149659863
C00003	R10995	NA	0.006289308176100629	0.0
C00004	R10995	NA	0.006289308176100629	0.0
C00080	R10995	NA	0.006289308176100629	0.0
C00507	R10995	NA	0.006289308176100629	0.0
C02991	R10995	NA	0.006289308176100629	0.0
C00002	R10994	NA	0.27044025157232704	0.3163265306122449
C00008	R10994	NA	0.27044025157232704	0.3163265306122449
C00009	R10994	NA	0.27044025157232704	0.3163265306122449
C00037	R10994	NA	0.27044025157232704	0.3163265306122449
C21015	R10994	NA	0.27044025157232704	0.3163265306122449
C21016	R10994	NA	0.27044025157232704	0.3163265306122449
C00002	R10993	NA	0.3270440251572327	0.29591836734693877
C00008	R10993	NA	0.3270440251572327	0.29591836734693877
C00009	R10993	NA	0.3270440251572327	0.29591836734693877
C00025	R10993	NA	0.3270440251572327	0.29591836734693877
C02356	R10993	NA	0.3270440251572327	0.29591836734693877
C21015	R10993	NA	0.3270440251572327	0.29591836734693877
C00022	R10992	NA	0.025157232704402517	0.030612244897959183
C00041	R10992	NA	0.025157232704402517	0.030612244897959183
C00109	R10992	NA	0.025157232704402517	0.030612244897959183
C02356	R10992	NA	0.025157232704402517	0.030612244897959183
C00010	R10998	NA	0.07547169811320754	0.12244897959183673
C00100	R10998	NA	0.07547169811320754	0.12244897959183673
C15973	R10998	NA	0.07547169811320754	0.12244897959183673
C21018	R10998	NA	0.07547169811320754	0.12244897959183673
C00019	R10491	NA	0.06289308176100629	0.09183673469387756
C00021	R10491	NA	0.06289308176100629	0.09183673469387756
C14153	R10491	NA	0.06289308176100629	0.09183673469387756
C14155	R10491	NA	0.06289308176100629	0.09183673469387756
C00001	R03457	NA	0.5094339622641509	0.5408163265306123
C01267	R03457	NA	0.5094339622641509	0.5408163265306123
C04666	R03457	NA	0.5094339622641509	0.5408163265306123
C00007	R03451	NA	0.006289308176100629	0.0
C00011	R03451	NA	0.006289308176100629	0.0
C00026	R03451	NA	0.006289308176100629	0.0
C00042	R03451	NA	0.006289308176100629	0.0
C01259	R03451	NA	0.006289308176100629	0.0
C03793	R03451	NA	0.006289308176100629	0.0
C00005	R03458	NA	0.8238993710691824	0.7040816326530612
C00006	R03458	NA	0.8238993710691824	0.7040816326530612
C00080	R03458	NA	0.8238993710691824	0.7040816326530612
C01268	R03458	NA	0.8238993710691824	0.7040816326530612
C04454	R03458	NA	0.8238993710691824	0.7040816326530612
C00632	R07730	NA	0.012578616352201259	0.0
C16235	R07730	NA	0.012578616352201259	0.0
C00001	R07229	NA	0.16981132075471697	0.14285714285714285
C00028	R07229	NA	0.16981132075471697	0.14285714285714285
C00030	R07229	NA	0.16981132075471697	0.14285714285714285
C05684	R07229	NA	0.16981132075471697	0.14285714285714285
C05697	R07229	NA	0.16981132075471697	0.14285714285714285
C00001	R03024	NA	0.18867924528301888	0.15306122448979592
C00009	R03024	NA	0.18867924528301888	0.15306122448979592
C00870	R03024	NA	0.18867924528301888	0.15306122448979592
C03360	R03024	NA	0.18867924528301888	0.15306122448979592
C00001	R07222	NA	0.04612159329140461	0.01020408163265306
C00582	R07222	NA	0.04612159329140461	0.01020408163265306
C15524	R07222	NA	0.04612159329140461	0.01020408163265306
C15602	R07222	NA	0.04612159329140461	0.01020408163265306
C15603	R07222	NA	0.04612159329140461	0.01020408163265306
C00001	R11906	NA	0.31446540880503143	0.3163265306122449
C00027	R11906	NA	0.31446540880503143	0.3163265306122449
C05360	R11906	NA	0.31446540880503143	0.3163265306122449
C07054	R11906	NA	0.31446540880503143	0.3163265306122449
C21754	R11906	NA	0.31446540880503143	0.3163265306122449
C00427	R02265	NA	0.025157232704402517	0.05102040816326531
C00584	R02265	NA	0.025157232704402517	0.05102040816326531
C00037	R06171	NA	0.7484276729559748	0.7142857142857143
C00084	R06171	NA	0.7484276729559748	0.7142857142857143
C05519	R06171	NA	0.7484276729559748	0.7142857142857143
C00001	R08901	NA	0.006289308176100629	0.0
C00033	R08901	NA	0.006289308176100629	0.0
C17587	R08901	NA	0.006289308176100629	0.0
C17588	R08901	NA	0.006289308176100629	0.0
C00002	R01771	NA	0.6320754716981132	0.5204081632653061
C00008	R01771	NA	0.6320754716981132	0.5204081632653061
C00263	R01771	NA	0.6320754716981132	0.5204081632653061
C01102	R01771	NA	0.6320754716981132	0.5204081632653061
C00001	R01770	NA	0.2578616352201258	0.19387755102040816
C00121	R01770	NA	0.2578616352201258	0.19387755102040816
C00262	R01770	NA	0.2578616352201258	0.19387755102040816
C00294	R01770	NA	0.2578616352201258	0.19387755102040816
C00003	R01773	NA	0.6383647798742138	0.6122448979591837
C00004	R01773	NA	0.6383647798742138	0.6122448979591837
C00080	R01773	NA	0.6383647798742138	0.6122448979591837
C00263	R01773	NA	0.6383647798742138	0.6122448979591837
C00441	R01773	NA	0.6383647798742138	0.6122448979591837
C00005	R01775	NA	0.6383647798742138	0.6122448979591837
C00006	R01775	NA	0.6383647798742138	0.6122448979591837
C00080	R01775	NA	0.6383647798742138	0.6122448979591837
C00263	R01775	NA	0.6383647798742138	0.6122448979591837
C00441	R01775	NA	0.6383647798742138	0.6122448979591837
C00010	R01777	NA	0.4968553459119497	0.6122448979591837
C00091	R01777	NA	0.4968553459119497	0.6122448979591837
C00263	R01777	NA	0.4968553459119497	0.6122448979591837
C01118	R01777	NA	0.4968553459119497	0.6122448979591837
C00010	R01776	NA	0.4968553459119497	0.6122448979591837
C00024	R01776	NA	0.4968553459119497	0.6122448979591837
C00263	R01776	NA	0.4968553459119497	0.6122448979591837
C01077	R01776	NA	0.4968553459119497	0.6122448979591837
C00005	R01779	NA	0.20125786163522014	0.22448979591836735
C00006	R01779	NA	0.20125786163522014	0.22448979591836735
C00080	R01779	NA	0.20125786163522014	0.22448979591836735
C00264	R01779	NA	0.20125786163522014	0.22448979591836735
C01086	R01779	NA	0.20125786163522014	0.22448979591836735
C00231	R05850	NA	0.08176100628930817	0.07142857142857142
C01101	R05850	NA	0.08176100628930817	0.07142857142857142
C00003	R05679	NA	0.05660377358490566	0.030612244897959183
C00004	R05679	NA	0.05660377358490566	0.030612244897959183
C00080	R05679	NA	0.05660377358490566	0.030612244897959183
C00111	R05679	NA	0.05660377358490566	0.030612244897959183
C00623	R05679	NA	0.05660377358490566	0.030612244897959183
C00001	R09555	NA	0.1509433962264151	0.11734693877551021
C00005	R09555	NA	0.1509433962264151	0.11734693877551021
C00006	R09555	NA	0.1509433962264151	0.11734693877551021
C00007	R09555	NA	0.1509433962264151	0.11734693877551021
C00080	R09555	NA	0.1509433962264151	0.11734693877551021
C00512	R09555	NA	0.1509433962264151	0.11734693877551021
C19684	R09555	NA	0.1509433962264151	0.11734693877551021
C00001	R09554	NA	0.09433962264150944	0.08163265306122448
C00005	R09554	NA	0.09433962264150944	0.08163265306122448
C00006	R09554	NA	0.09433962264150944	0.08163265306122448
C00080	R09554	NA	0.09433962264150944	0.08163265306122448
C19682	R09554	NA	0.09433962264150944	0.08163265306122448
C19683	R09554	NA	0.09433962264150944	0.08163265306122448
C00001	R09556	NA	0.11949685534591195	0.11224489795918367
C00058	R09556	NA	0.11949685534591195	0.11224489795918367
C19683	R09556	NA	0.11949685534591195	0.11224489795918367
C19684	R09556	NA	0.11949685534591195	0.11224489795918367
C00001	R09883	NA	0.1320754716981132	0.11224489795918367
C04844	R09883	NA	0.1320754716981132	0.11224489795918367
C20199	R09883	NA	0.1320754716981132	0.11224489795918367
C20240	R09883	NA	0.1320754716981132	0.11224489795918367
C00001	R02088	NA	1.0230607966457022	1.0510204081632655
C00009	R02088	NA	1.0230607966457022	1.0510204081632655
C00360	R02088	NA	1.0230607966457022	1.0510204081632655
C00559	R02088	NA	1.0230607966457022	1.0510204081632655
C00002	R02089	NA	0.44654088050314467	0.32653061224489793
C00008	R02089	NA	0.44654088050314467	0.32653061224489793
C00360	R02089	NA	0.44654088050314467	0.32653061224489793
C00559	R02089	NA	0.44654088050314467	0.32653061224489793
C00357	R02087	NA	0.07547169811320754	0.02040816326530612
C04257	R02087	NA	0.07547169811320754	0.02040816326530612
C00001	R02085	NA	0.7232704402515723	0.6530612244897959
C00356	R02085	NA	0.7232704402515723	0.6530612244897959
C03231	R02085	NA	0.7232704402515723	0.6530612244897959
C00005	R02082	NA	0.16352201257861634	0.1326530612244898
C00006	R02082	NA	0.16352201257861634	0.1326530612244898
C00010	R02082	NA	0.16352201257861634	0.1326530612244898
C00080	R02082	NA	0.16352201257861634	0.1326530612244898
C00356	R02082	NA	0.16352201257861634	0.1326530612244898
C00418	R02082	NA	0.16352201257861634	0.1326530612244898
C00011	R02080	NA	0.5974842767295597	0.5714285714285714
C00355	R02080	NA	0.5974842767295597	0.5714285714285714
C03758	R02080	NA	0.5974842767295597	0.5714285714285714
C00003	R02081	NA	0.27044025157232704	0.25510204081632654
C00004	R02081	NA	0.27044025157232704	0.25510204081632654
C00010	R02081	NA	0.27044025157232704	0.25510204081632654
C00080	R02081	NA	0.27044025157232704	0.25510204081632654
C00356	R02081	NA	0.27044025157232704	0.25510204081632654
C00418	R02081	NA	0.27044025157232704	0.25510204081632654
C00101	R03940	NA	1.0880503144654088	0.9897959183673469
C00234	R03940	NA	1.0880503144654088	0.9897959183673469
C02430	R03940	NA	1.0880503144654088	0.9897959183673469
C03294	R03940	NA	1.0880503144654088	0.9897959183673469
C00001	R09779	NA	0.10062893081761007	0.08163265306122448
C00047	R09779	NA	0.10062893081761007	0.08163265306122448
C19885	R09779	NA	0.10062893081761007	0.08163265306122448
C19889	R09779	NA	0.10062893081761007	0.08163265306122448
C00025	R09778	NA	0.1069182389937107	0.09183673469387756
C00026	R09778	NA	0.1069182389937107	0.09183673469387756
C19888	R09778	NA	0.1069182389937107	0.09183673469387756
C19889	R09778	NA	0.1069182389937107	0.09183673469387756
C00001	R09771	NA	0.6163522012578616	0.5306122448979592
C00009	R09771	NA	0.6163522012578616	0.5306122448979592
C19879	R09771	NA	0.6163522012578616	0.5306122448979592
C19880	R09771	NA	0.6163522012578616	0.5306122448979592
C00002	R09770	NA	0.5094339622641509	0.41836734693877553
C00008	R09770	NA	0.5094339622641509	0.41836734693877553
C19878	R09770	NA	0.5094339622641509	0.41836734693877553
C19879	R09770	NA	0.5094339622641509	0.41836734693877553
C04919	R09773	NA	0.11320754716981132	0.08163265306122448
C16157	R09773	NA	0.11320754716981132	0.08163265306122448
C17556	R09773	NA	0.11320754716981132	0.08163265306122448
C19884	R09773	NA	0.11320754716981132	0.08163265306122448
C00013	R09772	NA	0.1509433962264151	0.23469387755102042
C00044	R09772	NA	0.1509433962264151	0.23469387755102042
C19880	R09772	NA	0.1509433962264151	0.23469387755102042
C19881	R09772	NA	0.1509433962264151	0.23469387755102042
C00002	R09775	NA	0.10062893081761007	0.061224489795918366
C00008	R09775	NA	0.10062893081761007	0.061224489795918366
C00009	R09775	NA	0.10062893081761007	0.061224489795918366
C00956	R09775	NA	0.10062893081761007	0.061224489795918366
C19885	R09775	NA	0.10062893081761007	0.061224489795918366
C19886	R09775	NA	0.10062893081761007	0.061224489795918366
C06025	R09774	NA	0.11320754716981132	0.08163265306122448
C16157	R09774	NA	0.11320754716981132	0.08163265306122448
C17556	R09774	NA	0.11320754716981132	0.08163265306122448
C19883	R09774	NA	0.11320754716981132	0.08163265306122448
C00005	R09777	NA	0.08176100628930817	0.04081632653061224
C00006	R09777	NA	0.08176100628930817	0.04081632653061224
C00009	R09777	NA	0.08176100628930817	0.04081632653061224
C00080	R09777	NA	0.08176100628930817	0.04081632653061224
C19887	R09777	NA	0.08176100628930817	0.04081632653061224
C19888	R09777	NA	0.08176100628930817	0.04081632653061224
C00002	R09776	NA	0.11320754716981132	0.08163265306122448
C00008	R09776	NA	0.11320754716981132	0.08163265306122448
C19886	R09776	NA	0.11320754716981132	0.08163265306122448
C19887	R09776	NA	0.11320754716981132	0.08163265306122448
C00001	R01194	NA	0.36163522012578614	0.44387755102040816
C00124	R01194	NA	0.36163522012578614	0.44387755102040816
C00137	R01194	NA	0.36163522012578614	0.44387755102040816
C01235	R01194	NA	0.36163522012578614	0.44387755102040816
C00010	R01197	NA	1.0235849056603774	1.0918367346938778
C00011	R01197	NA	1.0235849056603774	1.0918367346938778
C00026	R01197	NA	1.0235849056603774	1.0918367346938778
C00080	R01197	NA	1.0235849056603774	1.0918367346938778
C00091	R01197	NA	1.0235849056603774	1.0918367346938778
C00138	R01197	NA	1.0235849056603774	1.0918367346938778
C00139	R01197	NA	1.0235849056603774	1.0918367346938778
C00010	R01196	NA	1.1015723270440254	1.149829931972789
C00011	R01196	NA	1.1015723270440254	1.149829931972789
C00022	R01196	NA	1.1015723270440254	1.149829931972789
C00024	R01196	NA	1.1015723270440254	1.149829931972789
